timestamp,date,stablecoin,ticker,price_usd,peg_deviation_bps,max_intraday_deviation_bps,daily_volatility_bps,depeg_event_flag,source_id,source_name,source_url_or_reference,data_provider,publication_date,extraction_date,vintage_date,update_frequency,license_or_usage_note,raw_file_name,raw_file_hash_sha256,transformation_script,methodology_version,observed_vs_estimated_flag,official_vs_manual_flag,mock_data_flag,credibility_tier,blockchain_network,jurisdiction,data_quality_score,data_quality_grade,confidence_score,reserve_liquidity_score,estimated_redemption_time_hours,redemption_gate_flag,freeze_authority_flag,legal_enforceability_score,estimated_off_ramp_time_hours,compliance_delay_hours,stablecoin_finality_quality_index,ledger_finality_score,economic_finality_score,ledger_finality_seconds,effective_economic_finality_hours,chain_finality_score,redemption_reliability_score,off_ramp_reliability_score,compliance_finality_score,peg_stability_score,freeze_censorship_risk_score,interoperability_score,interpretation,limitations,entity,entity_type,model_name,sensitivity_case,corridor,country,exchange_or_provider,off_ramp_fee_pct,fiat_withdrawal_fee_pct,kyc_required_flag,local_bank_dependency_flag,missing_data_pct,imputation_flag,outlier_flag,unit_of_measure,currency,time_zone,date_granularity,ledger_finality_hours,compliance_drag_hours,compliance_drag_index,off_ramp_time_hours,redemption_time_hours,legal_finality_hours,ledger_vs_effective_gap_hours,sender_country,receiver_country,traditional_fee_pct,traditional_fx_margin_pct,traditional_transfer_speed_days,stablecoin_onramp_fee_pct,stablecoin_chain_fee_pct,stablecoin_offramp_fee_pct,stablecoin_fx_spread_pct,stablecoin_effective_finality_hours,stablecoin_vsi,traditional_vsi,stablecoin_advantage_score,value_saved_or_lost_per_100,total_stablecoin_loss_pct,total_traditional_loss_pct,real_usable_value_delivered_pct,onramp_fee_loss_pct,stablecoin_spread_loss_pct,chain_fee_loss_pct,bridge_fee_loss_pct,offramp_fee_loss_pct,local_fx_spread_loss_pct,compliance_delay_cost_pct,redemption_friction_loss_pct,depeg_risk_penalty_pct,inflation_erosion_pct,stablecoin_ledger_finality_seconds,traditional_settlement_window_hours,settlement_time_reduction_pct,counterparty_risk_reduction_score,fx_exposure_reduction_score,working_capital_benefit_score,liquidity_pressure_increase_score,operational_fragility_score,compliance_drag_score,run_speed_increase_score,net_settlement_compression_benefit_score,swc_core,swc_risk_adjusted,swc_extended,supply_usd,user_liquidity_benefit_score,issuer_reserve_burden_score,redemption_run_exposure_score,reserve_market_concentration_score,stablecoin_liquidity_transformation_score,stablecoin_supply_usd,treasury_bill_share,bank_deposit_share,cash_share,repo_share,total_reserves_usd,treasury_bills_usd,bank_deposits_usd,cash_usd,repo_usd,singleness_index,price_parity_score,redemption_parity_score,reserve_quality_score,legal_claim_score,liquidity_depth_score,cb_money_convertibility_score,freeze_risk_score,exchange_liquidity_score,redemption_access_score,digital_run_velocity_score,run_regime,sensitivity_score_low,sensitivity_score_high,top_drivers,banking_hours_dependency_flag
2026-06-01 02:44:11+00:00,2026-06-01,USDT,USDT,0.9985446470141272,14.553529858728488,21.83029478809273,7.276764929364243,False,defillama,DeFiLlama Stablecoin Supply,https://defillama.com/stablecoins,DeFiLlama,,2026-06-01,,daily,"Circulating supply, chain breakdown, market cap proxies.",data/raw/stablecoin_prices/defillama_prices.csv,0b714e2191f800803f7fc5ac2aa1f72520abafa32a35f6bb73823153b9707525,stablecoin_lab/src/data/build_dataset.py,stablecoin-lab-credible-1.0,observed,official,False,3.0,,,73.0,Strong preliminary,0.73,82.0,48.0,True,True,82.0,12.531434182796959,17.61965568939308,77.44781450944734,98.0,73.14439189014657,12.0,78.15442320552337,98.0,35.0,92.1678536357519,85.31695359217244,91.99555857769933,65.0,60.0,Ledger-final but institutionally dependent (estimated),"SFQI separates ledger confirmation from economic finality. Blockchain confirmation does not imply legally or operationally final value. Measurement framework only — studies stablecoin settlement windows, finality, and payment-infrastructure risk under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not a recommendation to buy, sell, or hold any stablecoin or crypto asset, and not operational guidance for live treasury or payment systems.",USDT | ,stablecoin,SFQI,conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-01 02:44:11+00:00,2026-06-01,USDC,USDC,0.9996481626830616,3.518373169383304,5.277559754074956,1.759186584691652,False,defillama,DeFiLlama Stablecoin Supply,https://defillama.com/stablecoins,DeFiLlama,,2026-06-01,,daily,"Circulating supply, chain breakdown, market cap proxies.",data/raw/stablecoin_prices/defillama_prices.csv,0b714e2191f800803f7fc5ac2aa1f72520abafa32a35f6bb73823153b9707525,stablecoin_lab/src/data/build_dataset.py,stablecoin-lab-credible-1.0,observed,official,False,3.0,,,73.0,Strong preliminary,0.73,88.0,24.0,False,True,88.0,11.316108902190818,35.79600605090506,85.46947690289687,98.0,84.59027664414282,12.0,71.11544828642921,98.0,80.0,92.92743193613074,70.16999495757912,98.06489475683918,65.0,60.0,High economic finality (estimated),"SFQI separates ledger confirmation from economic finality. Blockchain confirmation does not imply legally or operationally final value. Measurement framework only — studies stablecoin settlement windows, finality, and payment-infrastructure risk under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not a recommendation to buy, sell, or hold any stablecoin or crypto asset, and not operational guidance for live treasury or payment systems.",USDC | ,stablecoin,SFQI,conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-01 02:44:11+00:00,2026-06-01,DAI,DAI,0.9996299641537651,3.7003584623473977,5.550537693521096,1.8501792311736984,False,defillama,DeFiLlama Stablecoin Supply,https://defillama.com/stablecoins,DeFiLlama,,2026-06-01,,daily,"Circulating supply, chain breakdown, market cap proxies.",data/raw/stablecoin_prices/defillama_prices.csv,0b714e2191f800803f7fc5ac2aa1f72520abafa32a35f6bb73823153b9707525,stablecoin_lab/src/data/build_dataset.py,stablecoin-lab-credible-1.0,observed,official,False,3.0,,,73.0,Strong preliminary,0.73,50.0,,,,50.0,,,77.786387093523,98.0,81.03122150407587,12.0,34.00333333333333,98.0,80.0,96.25,96.66666666666667,97.96480284570893,80.0,60.0,Ledger-final but institutionally dependent (estimated),"SFQI separates ledger confirmation from economic finality. Blockchain confirmation does not imply legally or operationally final value. Measurement framework only — studies stablecoin settlement windows, finality, and payment-infrastructure risk under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not a recommendation to buy, sell, or hold any stablecoin or crypto asset, and not operational guidance for live treasury or payment systems.",DAI | ,stablecoin,SFQI,conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-01 02:44:11+00:00,2026-06-01,ETHENA USDE,USDE,0.998650753287978,13.492467120219676,20.238700680329515,6.746233560109838,False,defillama,DeFiLlama Stablecoin Supply,https://defillama.com/stablecoins,DeFiLlama,,2026-06-01,,daily,"Circulating supply, chain breakdown, market cap proxies.",data/raw/stablecoin_prices/defillama_prices.csv,0b714e2191f800803f7fc5ac2aa1f72520abafa32a35f6bb73823153b9707525,stablecoin_lab/src/data/build_dataset.py,stablecoin-lab-credible-1.0,observed,official,False,3.0,,,73.0,Strong preliminary,0.73,50.0,,,,50.0,,,76.97853812924855,98.0,80.70808191836609,12.0,34.00333333333333,98.0,80.0,96.25,96.66666666666667,92.57914308387917,80.0,60.0,Ledger-final but institutionally dependent (estimated),"SFQI separates ledger confirmation from economic finality. Blockchain confirmation does not imply legally or operationally final value. Measurement framework only — studies stablecoin settlement windows, finality, and payment-infrastructure risk under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not a recommendation to buy, sell, or hold any stablecoin or crypto asset, and not operational guidance for live treasury or payment systems.",ETHENA USDE | ,stablecoin,SFQI,conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-01 02:44:11+00:00,2026-06-01,PYUSD,PYUSD,0.9999140844741664,0.8591552583347983,1.2887328875021975,0.4295776291673991,False,defillama,DeFiLlama Stablecoin Supply,https://defillama.com/stablecoins,DeFiLlama,,2026-06-01,,daily,"Circulating supply, chain breakdown, market cap proxies.",data/raw/stablecoin_prices/defillama_prices.csv,0b714e2191f800803f7fc5ac2aa1f72520abafa32a35f6bb73823153b9707525,stablecoin_lab/src/data/build_dataset.py,stablecoin-lab-credible-1.0,observed,official,False,3.0,,,73.0,Strong preliminary,0.73,50.0,,,,50.0,12.562168313343513,28.40763508744225,75.57668124764989,98.0,77.2930985359385,12.0,64.9731367341191,98.0,80.0,92.1486448041603,76.32697076046479,99.52746460791586,80.0,60.0,Ledger-final but institutionally dependent (estimated),"SFQI separates ledger confirmation from economic finality. Blockchain confirmation does not imply legally or operationally final value. Measurement framework only — studies stablecoin settlement windows, finality, and payment-infrastructure risk under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not a recommendation to buy, sell, or hold any stablecoin or crypto asset, and not operational guidance for live treasury or payment systems.",PYUSD | ,stablecoin,SFQI,conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-01 02:44:11+00:00,2026-06-01,FIRST DIGITAL USD,FDUSD,0.9978036272605842,21.96372739415753,32.945591091236295,10.981863697078763,False,defillama,DeFiLlama Stablecoin Supply,https://defillama.com/stablecoins,DeFiLlama,,2026-06-01,,daily,"Circulating supply, chain breakdown, market cap proxies.",data/raw/stablecoin_prices/defillama_prices.csv,0b714e2191f800803f7fc5ac2aa1f72520abafa32a35f6bb73823153b9707525,stablecoin_lab/src/data/build_dataset.py,stablecoin-lab-credible-1.0,observed,official,False,3.0,,,73.0,Strong preliminary,0.73,50.0,,,,50.0,,,76.27965915664868,98.0,80.42853032932614,12.0,34.00333333333333,98.0,80.0,96.25,96.66666666666667,87.91994993321336,80.0,60.0,Ledger-final but institutionally dependent (estimated),"SFQI separates ledger confirmation from economic finality. Blockchain confirmation does not imply legally or operationally final value. Measurement framework only — studies stablecoin settlement windows, finality, and payment-infrastructure risk under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not a recommendation to buy, sell, or hold any stablecoin or crypto asset, and not operational guidance for live treasury or payment systems.",FIRST DIGITAL USD | ,stablecoin,SFQI,conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-01 02:44:11+00:00,2026-06-01,XBANKING USDE,USDE,1.0,0.0,0.0,0.0,False,defillama,DeFiLlama Stablecoin Supply,https://defillama.com/stablecoins,DeFiLlama,,2026-06-01,,daily,"Circulating supply, chain breakdown, market cap proxies.",data/raw/stablecoin_prices/defillama_prices.csv,0b714e2191f800803f7fc5ac2aa1f72520abafa32a35f6bb73823153b9707525,stablecoin_lab/src/data/build_dataset.py,stablecoin-lab-credible-1.0,observed,official,False,3.0,,,73.0,Strong preliminary,0.73,50.0,,,,50.0,,,78.09166666666667,98.0,81.15333333333334,12.0,34.00333333333333,98.0,80.0,96.25,96.66666666666667,100.0,80.0,60.0,Ledger-final but institutionally dependent (estimated),"SFQI separates ledger confirmation from economic finality. Blockchain confirmation does not imply legally or operationally final value. Measurement framework only — studies stablecoin settlement windows, finality, and payment-infrastructure risk under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not a recommendation to buy, sell, or hold any stablecoin or crypto asset, and not operational guidance for live treasury or payment systems.",XBANKING USDE | ,stablecoin,SFQI,conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-12-01,USDC,,,,,,,MOCK_DEMO_ONLY,Synthetic Demo Data,N/A,Stablecoin Lab generator,,2026-06-01,,monthly,Do not use for research conclusions or investment decisions.,,n/a,stablecoin_lab/src/data/build_dataset.py,stablecoin-lab-credible-1.0,estimated,official,True,5.0,,Mexico,30.0,Demo only,0.1,,24.0,,,,20.211811203658932,27.608461215143528,,,,12.0,71.82360575213579,,,,,,,,Compliance dominates settlement (estimated),"Compliance drag measures institutional delay beyond ledger confirmation. Effective finality hours use stated compliance, off-ramp, and redemption assumptions. Measurement framework only — studies stablecoin settlement windows, finality, and payment-infrastructure risk under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not a recommendation to buy, sell, or hold any stablecoin or crypto asset, and not operational guidance for live treasury or payment systems.",US → Mexico | USDC,corridor,CSD,conservative,US → Mexico,Mexico,Demo Exchange,0.5629045780377335,0.5089080844703069,True,True,0.0,False,False,USD,USD,UTC,daily,0.0033333333333333335,71.82027241880246,0.0,20.211811203658932,24.0,0.0,71.82027241880246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-12-01,USDC,,,,,,,MOCK_DEMO_ONLY,Synthetic Demo Data,N/A,Stablecoin Lab generator,,2026-06-01,,monthly,Do not use for research conclusions or investment decisions.,,n/a,stablecoin_lab/src/data/build_dataset.py,stablecoin-lab-credible-1.0,estimated,official,True,5.0,,Mexico,30.0,Demo only,0.1,,24.0,,,,10.682211091995818,20.263646596595986,,,,12.0,54.94919102192513,,,,,,,,Compliance dominates settlement (estimated),"Compliance drag measures institutional delay beyond ledger confirmation. Effective finality hours use stated compliance, off-ramp, and redemption assumptions. Measurement framework only — studies stablecoin settlement windows, finality, and payment-infrastructure risk under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not a recommendation to buy, sell, or hold any stablecoin or crypto asset, and not operational guidance for live treasury or payment systems.",US → Mexico | USDC,corridor,CSD,conservative,US → Mexico,Mexico,Local OTC,1.1995870838064178,0.4384149950825868,True,True,0.0,False,False,USD,USD,UTC,daily,0.0033333333333333335,54.9458576885918,0.0,10.682211091995818,24.0,0.0,54.9458576885918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-12-01,USDC,,,,,,,MOCK_DEMO_ONLY,Synthetic Demo Data,N/A,Stablecoin Lab generator,,2026-06-01,,monthly,Do not use for research conclusions or investment decisions.,,n/a,stablecoin_lab/src/data/build_dataset.py,stablecoin-lab-credible-1.0,estimated,official,True,5.0,,Mexico,30.0,Demo only,0.1,,24.0,,,,20.8138049487786,43.43105139690298,,,,12.0,88.24818967901491,,,,,,,,Compliance dominates settlement (estimated),"Compliance drag measures institutional delay beyond ledger confirmation. Effective finality hours use stated compliance, off-ramp, and redemption assumptions. Measurement framework only — studies stablecoin settlement windows, finality, and payment-infrastructure risk under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not a recommendation to buy, sell, or hold any stablecoin or crypto asset, and not operational guidance for live treasury or payment systems.",US → Mexico | USDC,corridor,CSD,conservative,US → Mexico,Mexico,Mobile Wallet Partner,0.825201752832974,0.16209354800370915,True,True,0.0,False,False,USD,USD,UTC,daily,0.0033333333333333335,88.24485634568158,0.0,20.8138049487786,24.0,0.0,88.24485634568158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
